urls,amounts,units,ingredients,purchase_unit,spice,price,purchase_size,local_price,pareto,in_recipe,matches
Avocado og kikærte risotto,399.5,g,kikærter,,0.0,0.0,0.0,0.0,0,False,0.0
Avocado og kikærte risotto,33.5,stk,avocado,,0.0,0.0,0.0,0.0,0,False,0.0
Avocado og kikærte risotto,182.5,g,cherrytomater,,0.0,0.0,0.0,0.0,0,False,0.0
Avocado og kikærte risotto,0.25,stk,tsk kanel,,0.0,0.0,0.0,0.0,0,False,0.0
Avocado og kikærte risotto,0.5,stk,tsk røget paprika,,0.0,0.0,0.0,0.0,0,False,0.0
Avocado og kikærte risotto,0.5,stk,tsk stødt koriander,,0.0,0.0,0.0,0.0,0,False,0.0
Avocado og kikærte risotto,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Avocado og kikærte risotto,4.5,stk,lime,,0.0,0.0,0.0,0.0,0,False,0.0
Avocado og kikærte risotto,15.0,ml,sriracha chilisauce,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,250.0,g,spaghetti,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,0.5,stk,aubergine,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,175.0,g,champignon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,7.0,stk,gulerod,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,9.5,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,999.5,g,kartoffel,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,150.0,g,koncentreret tomatpuré,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,4.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og Champignon Spaghetti,0.5,stk,rosmarin,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,749.5,ml,rødvin,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,67.5,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,199.5,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,0.5,stk,stængler bladselleri,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og Champignon Spaghetti,999.5,ml,sødmælk,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon pasta,250.0,g,pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon pasta,0.5,stk,aubergine,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon pasta,150.0,g,champignon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon pasta,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon pasta,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og champignon pasta,0.5,stk,hakkede tomater,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon pasta,0.5,stk,tsk røget paprika,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,197.5,stk,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,0.5,stk,hakkede tomater,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,1.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Parmesan og soltørret tomat risotto,50.0,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,26.5,ml,piskefløde,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,250.0,g,ris,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,70.0,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,1.0,stk,tsk rosmarin,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,0.5,stk,aubergine,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,75.0,g,champignon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,197.5,stk,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,6.0,stk,gulerod,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,199.5,g,koncentreret tomatpuré,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,4.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,998.5,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine Parmigiana,9.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,95.0,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,0.5,stk,stængler bladselleri,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,250.0,g,pasta (valgfrit),,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,162.5,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,25.75,ml,piskefløde,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Spinat og soltørret tomat pasta,250.0,stk,gram pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,195.5,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,0.5,stk,hakkede tomater,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,1.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Spinat og soltørret tomat pasta,50.0,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,26.5,ml,piskefløde,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,0.5,stk,tsk rosmarin,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,70.0,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,200.0,g,spinat,,0.0,0.0,0.0,0.0,0,False,0.0
Spinat og soltørret tomat pasta,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,197.5,stk,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,0.5,stk,hakkede tomater,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,1.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Parmesan og soltørret tomat risotto,70.0,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,26.5,ml,piskefløde,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,250.0,g,ris,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,0.5,stk,rosmarin,,0.0,0.0,0.0,0.0,0,False,0.0
Parmesan og soltørret tomat risotto,70.0,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,250.0,g,pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,4.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,94.5,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,50.0,g,spinat,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,0.5,stk,tsk timian,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,0.25,stk,tsk rosmarin,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,199.0,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,125.0,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,9.0,stk,æg,,0.0,0.0,0.0,0.0,0,True,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,250.0,g,hvedemel,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk-inspireret one-pot pasta med soltørrede tomater og spinat,0.25,stk,frisk basilikum,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,179.0,g,bredbladet persille,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,75.0,g,champignon,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,197.0,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,199.8,g,hvedemel,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,197.5,g,koncentreret tomatpuré,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,4.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Persille- og champignonfrikadeller med tomatsovs,0.5,stk,tsk stødt koriander,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,0.5,stk,tsk stødt spidskommen,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og champignonfrikadeller med tomatsovs,9.5,stk,æg,,0.0,0.0,0.0,0.0,0,True,0.0
Persille- og champignonfrikadeller med tomatsovs,15.0,ml,olivenolie (til stegning),,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,250.0,g,basmati ris,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,179.0,g,bredbladet persille,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,196.5,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,0.5,stk,hakkede tomater,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,200.0,g,hvedemel,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,50.0,g,ingefær,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,400.0,g,kikærter,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,200.0,ml,kokosmælk,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,2.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Kikærte og grøntsagscurry med persille ris,2.5,stk,rød peberfrugt,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,0.5,stk,tsk røget paprika,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,0.5,stk,tsk stødt spidskommen,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og grøntsagscurry med persille ris,2.5,stk,æg,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og kartoffel gratin med soltørrede tomater,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,998.0,g,kartofler,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,0.5,stk,aubergine,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,5.5,stk,gulerod,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,100.0,g,champignon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,105.0,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,0.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og kartoffel gratin med soltørrede tomater,199.0,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,115.0,g,koncentreret tomatpuré,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,2.0,stk,spsk frisk basilikum,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,0.5,stk,tsk røget paprika,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,0.5,stk,tsk rosmarin,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,0.5,stk,tsk timian,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,998.5,ml,sødmælk,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og kartoffel gratin med soltørrede tomater,499.0,g,rasp,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,0.5,stk,aubergine,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,1.0,stk,avocado,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,75.0,g,cheddar ost,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,198.0,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,1.0,stk,tsk ingefær,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,0.25,stk,tsk kanel,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,1.0,stk,lime,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,1.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,100.0,g,majs,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,10.0,g,mørk chokolade,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og avocado tacos,0.25,stk,rød chili,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,0.5,stk,rød peberfrugt,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,1.0,stk,rødløg,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og avocado tacos,0.25,stk,tsk røget paprika,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,2.0,stk,spsk soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,0.5,stk,stængler bladselleri,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,0.25,stk,tsk stødt koriander,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,0.25,stk,tsk stødt spidskommen,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og avocado tacos,250.0,g,pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,9.0,stk,æg,,0.0,0.0,0.0,0.0,0,True,0.0
Persille- og ostefritatta med majs og squash,179.5,g,"bredbladet persille, hakket",,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,50.0,g,"cheddar ost, revet",,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,0.5,stk,"frisk koriander, hakket",,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,197.5,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,0.5,stk,hakkede tomater,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,250.0,g,majs,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Persille- og ostefritatta med majs og squash,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,0.5,stk,tsk kanel,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,1.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,0.5,stk,"squash, skåret i små tern",,0.0,0.0,0.0,0.0,0,False,0.0
Persille- og ostefritatta med majs og squash,4.5,g,smør,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og champignon lasagne,0.5,stk,aubergine,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,75.0,g,champignon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,199.0,stk,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,4.5,stk,gulerod,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,0.5,stk,hakkede tomater,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,250.0,g,lasagneplader,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,9.5,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,998.5,g,kartoffel,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,164.5,g,koncentreret tomatpuré,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,4.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,998.5,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine og champignon lasagne,0.5,stk,porre,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,0.5,stk,stængler bladselleri,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,250.0,g,frisk mozzarella,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine og champignon lasagne,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Kikærte og kartoffel curry med blomkål og avocado,998.5,g,kartoffel,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,399.5,g,kikærter,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,0.75,stk,blomkål,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,2.5,stk,rød peberfrugt,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,3.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Kikærte og kartoffel curry med blomkål og avocado,197.5,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,200.0,ml,kokosmælk,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,199.5,g,ingefær,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,0.5,stk,stængler bladselleri,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,0.75,stk,kanel,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,0.75,stk,røget paprika,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,0.5,stk,frisk koriander,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,0.5,stk,stødt koriander,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,34.5,stk,avocado,,0.0,0.0,0.0,0.0,0,False,0.0
Kikærte og kartoffel curry med blomkål og avocado,87.5,g,mørk chokolade,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,0.5,stk,aubergine,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,0.5,stk,frisk basilikum,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,1949.0,g,hvedemel,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,5.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,998.5,ml,mælk,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine Parmigiana,50.0,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,498.25,g,rasp,,0.0,0.0,0.0,0.0,0,False,0.0
Aubergine Parmigiana,4.5,g,smør,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine Parmigiana,6.5,stk,æg,,0.0,0.0,0.0,0.0,0,True,0.0
Aubergine Parmigiana,250.0,g,pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,50.0,g,pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,4.5,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,119.5,g,soltørrede tomater i olie,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,50.0,g,spinat,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,199.5,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,26.75,ml,piskefløde,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,0.25,stk,frisk basilikum,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,0.5,stk,timian,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,125.0,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Italiensk inspireret one-pot pasta med soltørrede tomater og spinat,9.0,stk,æg,,0.0,0.0,0.0,0.0,0,True,0.0
Champignon og hasselnødde pasta med parmesan,75.0,g,champignon,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,199.5,ml,grøntsagsbouillon,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,148.0,g,hasselnødder,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,1.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
Champignon og hasselnødde pasta med parmesan,150.0,g,parmesan,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,250.0,g,pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,26.75,ml,piskefløde,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,4.5,g,smør,,0.0,0.0,0.0,0.0,0,True,0.0
Champignon og hasselnødde pasta med parmesan,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Champignon og hasselnødde pasta med parmesan,2.0,stk,æg,,0.0,0.0,0.0,0.0,0,True,0.0
Squash og Parmesan Risotto,50.0,g,pasta,,0.0,0.0,0.0,0.0,0,False,0.0
Squash og Parmesan Risotto,0.5,stk,squash,,0.0,0.0,0.0,0.0,0,False,0.0
Squash og Parmesan Risotto,5.0,stk,løg,,0.0,0.0,0.0,0.0,0,False,0.0
Squash og Parmesan Risotto,2.0,fed,hvidløg,,0.0,0.0,0.0,0.0,0,False,0.0
Squash og Parmesan Risotto,15.0,ml,olivenolie,,0.0,0.0,0.0,0.0,0,True,0.0
